id,name,gender,yearOfBirth,url,longitude,latitude
757,"Bissi��re, Roger",Male,1886,http://www.tate.org.uk/art/artists/roger-bissiere-757,0.450237,44.247
758,"Bissill, George",Male,1896,http://www.tate.org.uk/art/artists/george-bissill-758,-1.78513,51.7075
11563,"Black, Karla",Female,1972,http://www.tate.org.uk/art/artists/karla-black-11563,-4.57893,55.9887
760,"Blackadder, Elizabeth",Female,1931,http://www.tate.org.uk/art/artists/elizabeth-blackadder-760,-3.78391,56.0019
761,"Blacker, Kate",Female,1955,http://www.tate.org.uk/art/artists/kate-blacker-761,-0.93899,51.0076
2245,"Blais, Jean-Charles",Male,1956,http://www.tate.org.uk/art/artists/jean-charles-blais-2245,-1.55362,47.2184
762,"Blake, John",Male,1945,http://www.tate.org.uk/art/artists/john-blake-762,-71.4774,41.5801
763,"Blake, Peter",Male,1932,http://www.tate.org.uk/art/artists/peter-blake-763,0.216872,51.4462
38,"Blake, Robert",Male,1762,http://www.tate.org.uk/art/artists/robert-blake-38,-0.127758,51.5074
39,"Blake, William",Male,1757,http://www.tate.org.uk/art/artists/william-blake-39,-0.127758,51.5074
764,"Blamey, Norman",Male,1914,http://www.tate.org.uk/art/artists/norman-blamey-764,-0.127758,51.5074
765,"Blanche, Jacques-Emile",Male,1861,http://www.tate.org.uk/art/artists/jacques-emile-blanche-765,1.81717,48.8414
766,"Bland, Beatrice",Female,1864,http://www.tate.org.uk/art/artists/beatrice-bland-766,-0.19997,53.2179
2759,"Bleckner, Ross",Male,1949,http://www.tate.org.uk/art/artists/ross-bleckner-2759,-74.0059,40.7128
3652,"Blees Luxemburg, Rut",Female,1967,http://www.tate.org.uk/art/artists/rut-blees-luxemburg-3652,10.4515,51.1657
768,"Bliss, Douglas Percy",Male,1900,http://www.tate.org.uk/art/artists/douglas-percy-bliss-768,67.0099,24.8615
769,"Bloch, Martin",Male,1883,http://www.tate.org.uk/art/artists/martin-bloch-769,15.9,-23.3167
13711,"Blom, Ansuya",Female,1956,http://www.tate.org.uk/art/artists/ansuya-blom-13711,6.5665,53.2194
2229,"Blore, Edward",Male,1789,http://www.tate.org.uk/art/artists/edward-blore-2229,-0.480216,52.6513
770,"Blow, Sandra",Female,1925,http://www.tate.org.uk/art/artists/sandra-blow-770,-0.127758,51.5074
13048,"Bo, Hou",Female,1924,http://www.tate.org.uk/art/artists/hou-bo-13048,122.02,41.1614
771,"Boccioni, Umberto",Male,1882,http://www.tate.org.uk/art/artists/umberto-boccioni-771,15.6473,38.1113
772,"Bochner, Mel",Male,1940,http://www.tate.org.uk/art/artists/mel-bochner-772,-79.9959,40.4406
773,"Bock, Th�ophile de",Male,1851,http://www.tate.org.uk/art/artists/theophile-de-bock-773,4.3007,52.0705
774,"Boden, Neville",Male,1929,http://www.tate.org.uk/art/artists/neville-boden-774,22.9375,-30.5595
40,"Boehm, Sir Joseph Edgar",Male,1834,http://www.tate.org.uk/art/artists/sir-joseph-edgar-boehm-40,16.3738,48.2082
7713,"Boetti, Alighiero",Male,1940,http://www.tate.org.uk/art/artists/alighiero-e-boetti-7713,7.68686,45.0703
9822,"Bohm, Dorothy",Female,1924,http://www.tate.org.uk/art/artists/dorothy-bohm-9822,10.5664,50.0809
775,"Boisvert, Gilles",Male,1940,http://www.tate.org.uk/art/artists/gilles-boisvert-775,-73.5491,52.9399
2740,"Boitard, Louis Philippe",Male,1734,http://www.tate.org.uk/art/artists/louis-philippe-boitard-2740,2.21375,46.2276
2305,"Boltanski, Christian",Male,1944,http://www.tate.org.uk/art/artists/christian-boltanski-2305,2.35222,48.8566
776,"Bolus, Michael",Male,1934,http://www.tate.org.uk/art/artists/michael-bolus-776,22.9375,-30.5595
777,"Bomberg, David",Male,1890,http://www.tate.org.uk/art/artists/david-bomberg-777,-1.8904,52.4862
2586,"Bond, Henry",Male,1966,http://www.tate.org.uk/art/artists/henry-bond-2586,-3.43597,55.3781
779,"Bone, Stephen",Male,1904,http://www.tate.org.uk/art/artists/stephen-bone-779,-0.127758,51.5074
780,"Bonechi, Lorenzo",Male,1955,http://www.tate.org.uk/art/artists/lorenzo-bonechi-780,11.4718,43.6183
41,"Bonington, Richard Parkes",Male,1802,http://www.tate.org.uk/art/artists/richard-parkes-bonington-41,-1.13186,53.0007
781,"Bonnard, Pierre",Male,1867,http://www.tate.org.uk/art/artists/pierre-bonnard-781,2.28718,48.7898
782,"Bontecou, Lee",Female,1931,http://www.tate.org.uk/art/artists/lee-bontecou-782,-71.4128,41.824
2702,"Borland, Christine",Female,1965,http://www.tate.org.uk/art/artists/christine-borland-2702,-4.28651,55.6098
783,"Bornfriend, Jacob",Male,1904,http://www.tate.org.uk/art/artists/jacob-bornfriend-783,15.473,49.8175
784,"Borofsky, Jonathan",Male,1942,http://www.tate.org.uk/art/artists/jonathan-borofsky-784,-71.0589,42.3601
785,"Boshier, Derek",Male,1937,http://www.tate.org.uk/art/artists/derek-boshier-785,-1.08333,50.8167
786,"Bosman, Richard",Male,1944,http://www.tate.org.uk/art/artists/richard-bosman-786,80.1165,12.9868
787,"Boswell, James",Male,1906,http://www.tate.org.uk/art/artists/james-boswell-787,171.606,-41.7545
2684,"Boty, Pauline",Female,1938,http://www.tate.org.uk/art/artists/pauline-boty-2684,-0.55995,51.3148
43,"Bough, Samuel",Male,1822,http://www.tate.org.uk/art/artists/samuel-bough-43,-2.93293,54.8925
44,"Boughton, George Henry",Male,1833,http://www.tate.org.uk/art/artists/george-henry-boughton-44,1.27843,52.6694
788,"Boumans, Bart",Male,1940,http://www.tate.org.uk/art/artists/bart-boumans-788,6.15522,52.2661
789,"Bourdelle, Antoine",Male,1861,http://www.tate.org.uk/art/artists/antoine-bourdelle-789,2.21375,46.2276
2351,"Bourgeois, Louise",Female,1911,http://www.tate.org.uk/art/artists/louise-bourgeois-2351,2.35222,48.8566
2707,"Bourne, James",Male,1773,http://www.tate.org.uk/art/artists/james-bourne-2707,-0.19997,53.2179
790,"Bouvier de Cachard, Comte R�gis Guy de",Male,1929,http://www.tate.org.uk/art/artists/comte-regis-de-bouvier-de-cachard-790,2.35222,48.8566
4381,"Bowen, Denis",Male,1921,http://www.tate.org.uk/art/artists/denis-bowen-4381,24.7719,-28.7419
791,"Bowey, Olwyn",Female,1936,http://www.tate.org.uk/art/artists/olwyn-bowey-791,-1.32898,54.5705
46,"Bowler, Henry Alexander",Male,1824,http://www.tate.org.uk/art/artists/henry-alexander-bowler-46,-77.0764,39.0257
792,"Bowling, Frank",Male,1936,http://www.tate.org.uk/art/artists/frank-bowling-792,-58.9302,4.86042
47,"Boxall, Sir William",Male,1800,http://www.tate.org.uk/art/artists/sir-william-boxall-47,-1.25773,51.752
6550,"Boxer, Stanley",Male,1926,http://www.tate.org.uk/art/artists/stanley-boxer-6550,-74.0059,40.7128
48,"Boyce, George Price",Male,1826,http://www.tate.org.uk/art/artists/george-price-boyce-48,-0.158826,51.5517
7630,"Boyce, Martin",Male,1967,http://www.tate.org.uk/art/artists/martin-boyce-7630,-4.05368,55.7776
794,"Boyce, Sonia",Female,1962,http://www.tate.org.uk/art/artists/sonia-boyce-794,-0.127758,51.5074
1249,"Boyd Harte, Glynn",Male,1948,http://www.tate.org.uk/art/artists/glynn-boyd-harte-1249,-2.62769,53.969
796,"Boyd, Arthur",Male,1920,http://www.tate.org.uk/art/artists/arthur-boyd-796,133.775,-25.2744
797,"Boyle, Mark",Male,1934,http://www.tate.org.uk/art/artists/mark-boyle-797,-4.25181,55.8642
2482,"Boyne, John",Male,1750,http://www.tate.org.uk/art/artists/john-boyne-2482,-5.74849,54.3413
49,"Boys, Thomas Shotter",Male,1803,http://www.tate.org.uk/art/artists/thomas-shotter-boys-49,-0.127758,51.5074
50,"Brabazon, Hercules Brabazon",Male,1821,http://www.tate.org.uk/art/artists/hercules-brabazon-brabazon-50,2.35222,48.8566
8804,"Braden, Norah",Female,1901,http://www.tate.org.uk/art/artists/norah-braden-8804,1.38683,51.3896
9242,"Bradford, Mark",Male,1961,http://www.tate.org.uk/art/artists/mark-bradford-9242,-118.244,34.0522
798,"Bradley, Martin",Male,1931,http://www.tate.org.uk/art/artists/martin-bradley-798,-0.55995,51.3148
51,"Bramley, Frank",Male,1857,http://www.tate.org.uk/art/artists/frank-bramley-51,-0.19997,53.2179
799,"Brammer, Leonard",Male,1906,http://www.tate.org.uk/art/artists/leonard-brammer-799,4.35707,52.0116
800,"Brancusi, Constantin",Male,1876,http://www.tate.org.uk/art/artists/constantin-brancusi-800,24.9668,45.9432
2414,"Brandard, Robert",Male,1805,http://www.tate.org.uk/art/artists/robert-brandard-2414,-1.8904,52.4862
9570,"Brandenburg, Ulla von",Female,1974,http://www.tate.org.uk/art/artists/ulla-von-brandenburg-9570,8.40365,49.0069
801,"Brandt, Bill",Male,1904,http://www.tate.org.uk/art/artists/bill-brandt-801,9.99368,53.5511
802,"Brangwyn, Sir Frank",Male,1867,http://www.tate.org.uk/art/artists/sir-frank-brangwyn-802,3.2247,51.2093
803,"Braque, Georges",Male,1882,http://www.tate.org.uk/art/artists/georges-braque-803,2.24668,48.9472
11259,Brassai,Male,1899,http://www.tate.org.uk/art/artists/brassai-11259,25.6167,45.6667
804,"Bratby, John",Male,1928,http://www.tate.org.uk/art/artists/john-bratby-804,-0.220629,51.4183
2719,"Bravo, Manuel �lvarez",Male,1904,http://www.tate.org.uk/art/artists/manuel-alvarez-bravo-2719,-99.1332,19.4326
805,"Breakwell, Ian",Male,1943,http://www.tate.org.uk/art/artists/ian-breakwell-805,-1.47462,52.9225
806,"Breeze, Claude",Male,1938,http://www.tate.org.uk/art/artists/claude-breeze-806,-117.295,49.4928
807,"Breton, Andr�",Male,1896,http://www.tate.org.uk/art/artists/andre-breton-807,0.171253,48.8799
53,"Brett, John",Male,1831,http://www.tate.org.uk/art/artists/john-brett-53,-0.205883,51.2373
809,"Brett, The Hon. Dorothy",Female,1883,http://www.tate.org.uk/art/artists/the-hon-dorothy-brett-809,-0.127758,51.5074
54,"Bridell, Frederick Lee",Male,1831,http://www.tate.org.uk/art/artists/frederick-lee-bridell-54,-1.40435,50.9097
811,"Briggs, Ernest",Male,1866,http://www.tate.org.uk/art/artists/ernest-briggs-811,-2.86653,56.4743
55,"Briggs, Henry Perronet",Male,1791,http://www.tate.org.uk/art/artists/henry-perronet-briggs-55,-1.17432,52.3555
2671,"Brill, Reginald",Male,1902,http://www.tate.org.uk/art/artists/reginald-brill-2671,-0.127758,51.5074
813,"Brisley, Stuart",Male,1933,http://www.tate.org.uk/art/artists/stuart-brisley-813,-0.713373,51.0909
62,"Brock, Sir Thomas",Male,1847,http://www.tate.org.uk/art/artists/sir-thomas-brock-62,-2.22158,52.1936
11347,"Brockhurst, Gerald",Male,1890,http://www.tate.org.uk/art/artists/gerald-leslie-brockhurst-11347,-1.8904,52.4862
814,"Brodzky, Horace",Male,1885,http://www.tate.org.uk/art/artists/horace-brodzky-814,145.031,-37.8068
11761,"Bronstein, Pablo",Male,1977,http://www.tate.org.uk/art/artists/pablo-bronstein-11761,-58.3816,-34.6037
815,"Broodthaers, Marcel",Male,1924,http://www.tate.org.uk/art/artists/marcel-broodthaers-815,4.34022,50.8301
816,"Brook, Peter",Male,1927,http://www.tate.org.uk/art/artists/peter-brook-816,-1.42971,53.8244
63,"Brooke, William Henry",Male,1772,http://www.tate.org.uk/art/artists/william-henry-brooke-63,-6.26031,53.3498
817,"Brooker, William",Male,1918,http://www.tate.org.uk/art/artists/william-brooker-817,-0.098234,51.3762
64,"Brooking, Charles",Male,1723,http://www.tate.org.uk/art/artists/charles-brooking-64,-0.0264139,51.4816
818,"Brooks, James",Male,1906,http://www.tate.org.uk/art/artists/james-brooks-818,-90.1994,38.627
16107,"Broomberg, Adam",Male,1970,http://www.tate.org.uk/art/artists/adam-broomberg-16107,28.0473,-26.2041
819,"Brough, Robert",Male,1872,http://www.tate.org.uk/art/artists/robert-brough-819,-4.17288,57.6881
8785,"Brouwn, Stanley",Male,1935,http://www.tate.org.uk/art/artists/stanley-brouwn-8785,5.29127,52.1326
2703,"Brown, Cecily",Female,1969,http://www.tate.org.uk/art/artists/cecily-brown-2703,-0.127758,51.5074
2587,"Brown, Don",Male,1962,http://www.tate.org.uk/art/artists/don-brown-2587,0.886402,52.614
65,"Brown, Ford Madox",Male,1821,http://www.tate.org.uk/art/artists/ford-madox-brown-65,1.85869,50.9513
66,"Brown, Frederick",Male,1851,http://www.tate.org.uk/art/artists/frederick-brown-66,0.46855,51.7356
67,"Brown, Kellock",Male,1856,http://www.tate.org.uk/art/artists/kellock-brown-67,-4.25181,55.8642
822,"Brown, Mortimer",Male,1874,http://www.tate.org.uk/art/artists/mortimer-brown-822,-2.1794,53.0027
823,"Brown, Ralph",Male,1928,http://www.tate.org.uk/art/artists/ralph-brown-823,-1.54908,53.8008
821,"Brown, Sir Arnesby",Male,1866,http://www.tate.org.uk/art/artists/sir-arnesby-brown-821,-1.15811,52.9548
2562,"Browne, Hablot Knight",Male,1815,http://www.tate.org.uk/art/artists/hablot-knight-browne-phiz-2562,-0.127758,51.5074
824,"Browne, Henriette",Female,1829,http://www.tate.org.uk/art/artists/henriette-browne-824,2.35222,48.8566
11982,"Bruguera, Tania",Female,1968,http://www.tate.org.uk/art/artists/tania-bruguera-11982,-82.2711,23.1592
825,"Brundrit, Reginald",Male,1883,http://www.tate.org.uk/art/artists/reginald-brundrit-825,-2.99157,53.4084
2264,"Br�_ning, Peter",Male,1929,http://www.tate.org.uk/art/artists/peter-bruning-2264,6.77346,51.2277
826,"Brunsdon, John",Male,1933,http://www.tate.org.uk/art/artists/john-brunsdon-826,-2.07825,51.8994
827,"Brus, G�_nter",Male,1938,http://www.tate.org.uk/art/artists/gunter-brus-827,14.47,47.3593
14432,"Bruscky, Paulo",Male,1949,http://www.tate.org.uk/art/artists/paulo-bruscky-14432,-34.8829,-8.05784
11951,"Bruton, Jo",Female,1967,http://www.tate.org.uk/art/artists/jo-bruton-11951,-0.538661,50.8111
9098,"Bryce, Fernando",Male,1965,http://www.tate.org.uk/art/artists/fernando-bryce-9098,-77.0428,-12.0464
2738,"Buchanan, Roderick",Male,1965,http://www.tate.org.uk/art/artists/roderick-buchanan-2738,-4.25181,55.8642
2276,"Buchheister, Carl",Male,1890,http://www.tate.org.uk/art/artists/carl-buchheister-2276,9.73201,52.3759
14637,"Buchler, Pavel",Male,1952,http://www.tate.org.uk/art/artists/pavel-buchler-14637,15.473,49.8175
2483,"Buck, Adam",Male,1759,http://www.tate.org.uk/art/artists/adam-buck-2483,-8.48632,51.8969
11696,"Buckingham, Matthew",Male,1963,http://www.tate.org.uk/art/artists/matthew-buckingham-11696,-116.419,38.8026
828,"Buckley, Stephen",Male,1944,http://www.tate.org.uk/art/artists/stephen-buckley-828,-1.13976,52.6369
829,"Buffet, Bernard",Male,1928,http://www.tate.org.uk/art/artists/bernard-buffet-829,2.35222,48.8566
830,"Buhler, Robert",Male,1916,http://www.tate.org.uk/art/artists/robert-buhler-830,-0.127758,51.5074
9058,"Bulloch, Angela",Female,1966,http://www.tate.org.uk/art/artists/angela-bulloch-9058,-85.3232,51.2538
2416,"Bunbury, Henry William",Male,1750,http://www.tate.org.uk/art/artists/henry-william-bunbury-2416,0.97078,52.1872
831,"Bundy, Edgar",Male,1862,http://www.tate.org.uk/art/artists/edgar-bundy-831,-0.137163,50.8225
832,"Burchfield, Charles",Male,1893,http://www.tate.org.uk/art/artists/charles-burchfield-832,-80.7898,41.8651
6319,"Burden, Chris",Male,1946,http://www.tate.org.uk/art/artists/chris-burden-6319,-71.0589,42.3601
833,"Buren, Daniel",Male,1938,http://www.tate.org.uk/art/artists/daniel-buren-833,2.23991,48.8397
834,"Burgin, Victor",Male,1941,http://www.tate.org.uk/art/artists/victor-burgin-834,-1.47009,53.3811
835,"Burkert, Robert",Male,1930,http://www.tate.org.uk/art/artists/robert-burkert-835,-88.7879,43.7844
836,"Burn, Rodney J.",Male,1899,http://www.tate.org.uk/art/artists/rodney-j-burn-836,-0.127758,51.5074
68,"Burne-Jones, Sir Edward Coley, Bt",Male,1833,http://www.tate.org.uk/art/artists/sir-edward-coley-burne-jones-bt-68,-1.8904,52.4862
69,"Burnet, James",Male,1788,http://www.tate.org.uk/art/artists/james-burnet-69,-3.05392,55.9419
2558,"Burnet, John",Male,1784,http://www.tate.org.uk/art/artists/john-burnet-2558,-3.18827,55.9533
2334,"Burney, Edward Francis",Male,1760,http://www.tate.org.uk/art/artists/edward-francis-burney-2334,-2.80138,52.0307
837,"Burra, Edward",Male,1905,http://www.tate.org.uk/art/artists/edward-burra-837,-0.127758,51.5074
838,"Burri, Alberto",Male,1915,http://www.tate.org.uk/art/artists/alberto-burri-838,12.2405,43.464
839,"Burt, Laurence",Male,1925,http://www.tate.org.uk/art/artists/laurence-burt-839,-3.43597,55.3781
840,"Burton, Scott",Male,1939,http://www.tate.org.uk/art/artists/scott-burton-840,-79.792,36.0726
70,"Burton, William Shakespeare",Male,1824,http://www.tate.org.uk/art/artists/william-shakespeare-burton-70,-0.127758,51.5074
15853,"Burtynsky, Edward",Male,1955,http://www.tate.org.uk/art/artists/edward-burtynsky-15853,-79.2469,43.1594
841,"Bury, Pol",Male,1922,http://www.tate.org.uk/art/artists/pol-bury-841,4.46994,50.5039
842,"Bush, Jack",Male,1909,http://www.tate.org.uk/art/artists/jack-bush-842,-79.3832,43.6532
843,"Bussy, Simon",Male,1870,http://www.tate.org.uk/art/artists/simon-bussy-843,3.59047,49.2438
6992,"Bustamante, Jean-Marc",Male,1952,http://www.tate.org.uk/art/artists/jean-marc-bustamante-6992,1.44421,43.6047
71,"Butler, Elizabeth",Female,1846,http://www.tate.org.uk/art/artists/elizabeth-butler-lady-butler-71,6.6336,46.52
72,"Butler, Mildred Anne",Female,1858,http://www.tate.org.uk/art/artists/mildred-anne-butler-72,-7.13882,52.5271
844,"Butler, Reg",Male,1913,http://www.tate.org.uk/art/artists/reg-butler-844,-0.018547,51.9462
73,"Butler, Samuel",Male,1835,http://www.tate.org.uk/art/artists/samuel-butler-73,-0.9031,53.1285
2263,"Butts, John",Male,1728,http://www.tate.org.uk/art/artists/john-butts-2263,-8.48632,51.8969
74,"Buvelot, Louis",Male,1814,http://www.tate.org.uk/art/artists/louis-buvelot-74,6.49292,46.5153
11455,"Byrne, Gerard",Male,1969,http://www.tate.org.uk/art/artists/gerard-byrne-11455,-6.26031,53.3498
14505,"Cabrita Reis, Pedro",Male,1956,http://www.tate.org.uk/art/artists/pedro-cabrita-reis-14505,-9.13934,38.7223
9243,"Cadere, Andr�",Male,1934,http://www.tate.org.uk/art/artists/andre-cadere-9243,19.1451,51.9194
845,"Cage, John",Male,1912,http://www.tate.org.uk/art/artists/john-cage-845,-118.244,34.0522
846,"Cahn, Miriam",Female,1949,http://www.tate.org.uk/art/artists/miriam-cahn-846,7.59755,47.5674
10611,"Cahun, Claude",Male,1894,http://www.tate.org.uk/art/artists/claude-cahun-10611,-1.55362,47.2184
75,"Cain, Neville",Male,1855,http://www.tate.org.uk/art/artists/neville-cain-75,-85.7585,38.2527
847,"Caiserman-Roth, Ghitta",Female,1923,http://www.tate.org.uk/art/artists/ghitta-caiserman-roth-847,-73.5491,52.9399
76,"Caldecott, Randolph",Male,1846,http://www.tate.org.uk/art/artists/randolph-caldecott-76,-2.89308,53.1934
848,"Calder, Alexander",Male,1898,http://www.tate.org.uk/art/artists/alexander-calder-848,-75.1652,39.9526
77,"Calderon, Philip Hermogenes",Male,1833,http://www.tate.org.uk/art/artists/philip-hermogenes-calderon-77,0.340375,46.5802
13491,"Callahan, Harry",Male,1912,http://www.tate.org.uk/art/artists/harry-callahan-13491,-83.0458,42.3314
78,"Callcott, Sir Augustus Wall",Male,1779,http://www.tate.org.uk/art/artists/sir-augustus-wall-callcott-78,-0.127758,51.5074
2692,"Calle, Sophie",Female,1953,http://www.tate.org.uk/art/artists/sophie-calle-2692,2.35222,48.8566
2396,"Callery, Simon",Male,1960,http://www.tate.org.uk/art/artists/simon-callery-2396,-0.127758,51.5074
849,"Calliyannis, Manolis",Male,1923,http://www.tate.org.uk/art/artists/manolis-calliyannis-849,,
79,"Callow, William",Male,1812,http://www.tate.org.uk/art/artists/william-callow-79,-0.0076589,51.4826
2417,"Calvert, Charles",Male,1785,http://www.tate.org.uk/art/artists/charles-calvert-2417,-1.94891,53.4433
81,"Calvert, Edward",Male,1799,http://www.tate.org.uk/art/artists/edward-calvert-81,-3.99946,50.7772
6260,"Calzadilla, Guillermo",Male,1971,http://www.tate.org.uk/art/artists/guillermo-calzadilla-6260,-82.2711,23.1592
850,"Camargo, Sergio de",Male,1930,http://www.tate.org.uk/art/artists/sergio-de-camargo-850,-43.1729,-22.9068
852,"Cameron, Katherine",Female,1874,http://www.tate.org.uk/art/artists/katherine-cameron-852,-4.25181,55.8642
851,"Cameron, Sir David",Male,1865,http://www.tate.org.uk/art/artists/sir-david-cameron-851,-4.25181,55.8642
6211,"Camnitzer, Luis",Male,1937,http://www.tate.org.uk/art/artists/luis-camnitzer-6211,10.6866,53.8655
853,"Camp, Jeffery",Male,1923,http://www.tate.org.uk/art/artists/jeffery-camp-853,1.7041,52.4701
12393,"Campbell, Duncan",Male,1972,http://www.tate.org.uk/art/artists/duncan-campbell-12393,-8.24389,53.4129
2385,"Campbell, James",Male,1828,http://www.tate.org.uk/art/artists/james-campbell-2385,-2.99157,53.4084
